Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3211287,2.6,5.72,116,26.17038,8.6960001,1.9413912,4.1148157,0.43197832,0.83388257,3.3084738,4332,2.5253577
3211288,2.6,5.76,115,27.651682,9.2639999,1.9138699,4.0817471,0.4285067,0.83315265,3.3271761,4332,2.558795
3211289,2.6,5.8,113,29.450909,10.232,1.905859,4.0519972,0.42538354,0.83249205,3.3442624,4332,2.5743613
3211291,2.6,5.88,79,24.460316,10.5664,1.7020643,4.2112732,0.44210452,0.83598578,3.2555993,4332,2.6993272
3211292,2.6,5.92,105,48.894188,38.396801,1.7636878,4.4961672,0.47201303,0.84198517,3.1126761,4332,2.5688443
3211293,2.6,5.96,267,258.28711,373.12961,1.6650281,5.9649019,0.62620258,0.86891198,2.5924728,4332,2.3457289
3211294,2.6,6,285,269.24326,375.68961,1.6789941,5.9779029,0.62756747,0.86912608,2.5890095,4332,2.3316891
3211295,2.6,6.04,84,30.326359,17.601601,1.7098721,4.2134299,0.44233093,0.83603233,3.2544446,4332,2.6921756
3211296,2.6,6.08,72,20.171656,7.3376002,1.6860622,4.1932454,0.44021192,0.83559555,3.2652967,4332,2.7181876
3211298,2.6,6.16,93,20.431986,5.3039999,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3211299,2.6,6.2,95,18.749771,4.4432001,2.1362386,2.6624339,0.27950552,0.79624492,4.5677671,4332,2.9486566
3211300,2.6,6.24,96,17.480474,3.8448,2.1555057,2.6755936,0.28088704,0.7966522,4.5502195,4332,2.9254344
3211301,2.6,6.28,103,19.029057,4.3712001,2.0640137,3.6317027,0.38126051,0.82272613,3.6155622,4332,2.5817745
3211302,2.6,6.32,127,31.005703,11.04,2.0944128,3.6585085,0.38407463,0.82337481,3.5963981,4332,2.5506594
3211303,2.6,6.36,143,40.692532,16.752001,2.0940514,3.6568825,0.38390392,0.82333553,3.5975525,4332,2.552731
3211304,2.6,6.4,145,42.608047,17.496,2.0948,3.6575327,0.3839722,0.82335126,3.5970907,4332,2.5521033
3211305,2.6,6.44,133,38.505741,15.0032,2.0894413,3.652986,0.38349485,0.82324147,3.6003232,4332,2.5568049
3211306,2.6,6.48,89,21.076752,5.6960001,2.1365714,2.6612284,0.27937895,0.79620755,4.5693836,4332,2.9474387
3211309,2.6,6.6,193,108.80457,85.924797,1.7904201,4.759913,0.49970141,0.8472802,2.9956131,4332,2.4826934
3211310,2.6,6.64,257,136.99849,101.128,1.7517773,5.2595153,0.55215025,0.85671347,2.8060493,4332,2.4048707
3211311,2.6,6.68,434,340.03873,402.28961,1.6860439,6.2446766,0.65557367,0.87344152,2.5211267,4332,2.2842045
3211312,2.6,6.72,268,142.80251,104.4944,1.7532285,5.3111191,0.55756766,0.8576476,2.7885015,4332,2.3931894
3211313,2.6,6.76,190,106.15475,84.361603,1.7980829,4.7483759,0.49849021,0.84705341,3.0004618,4332,2.4787672
3276803,2.64,4.92,89,39.030582,28.2768,1.807235,4.6131339,0.48429236,0.84436256,3.0591087,4332,2.5093129
3276804,2.64,4.96,100,45.446362,32.950401,1.8095307,4.6115828,0.48412949,0.84433132,3.0598013,4332,2.5081906
3276805,2.64,5,104,45.810898,31.0256,1.9431328,4.1928177,0.44016707,0.83558631,3.2655275,4332,2.5010109
3276806,2.64,5.04,87,29.249048,15.3072,1.9068506,4.1757946,0.43837994,0.83521658,3.2747633,4332,2.5361927
3276807,2.64,5.08,63,15.819238,6.4640002,1.8758624,4.1605916,0.43678391,0.83488542,3.2830756,4332,2.56615
3276808,2.64,5.12,47,7.9607825,1.5872,1.9336237,3.1785467,0.33368763,0.81114531,3.9884553,4332,2.8667684
3276812,2.64,5.28,175,86.442856,56.364799,2.005698,4.3246012,0.45400181,0.83840919,3.1964905,4332,2.416327
3276813,2.64,5.32,205,100.8286,63.350399,1.7517529,4.9608016,0.52079093,0.85116184,2.9148002,4332,2.4722667
3276817,2.64,5.48,103,23.44799,6.4000001,1.8811558,3.9106395,0.41054365,0.82930005,3.4290001,4332,2.639411
3276818,2.64,5.52,111,25.572342,8.1071997,1.804618,4.5564213,0.4783386,0.84321582,3.084738,4332,2.5264754
3276819,2.64,5.56,128,31.362982,11.1584,1.8112758,4.5950999,0.48239911,0.84399909,3.0671899,4332,2.5123436
3276820,2.64,5.6,131,33.340488,13.3296,1.8127304,4.5961266,0.4825069,0.84401983,3.0667284,4332,2.5109997
3276821,2.64,5.64,125,28.586546,10.0576,1.9489262,4.1214113,0.43267071,0.83402759,3.3047795,4332,2.5176706
3276822,2.64,5.68,117,24.177649,6.8656001,1.9148576,4.0825572,0.42859176,0.83317059,3.3267143,4332,2.5578759
3276823,2.64,5.72,117,25.811478,7.8544002,1.9104667,4.0563922,0.42584491,0.83258986,3.3417225,4332,2.5694051
3276824,2.64,5.76,116,28.05913,9.2335997,1.9095219,4.0555925,0.42576095,0.83257204,3.3421843,4332,2.5703738
3276825,2.64,5.8,116,31.020525,10.8896,2.0033076,3.7382944,0.39245063,0.82528359,3.5409837,4332,2.5985272
3276829,2.64,5.96,269,257.93427,365.048,1.6662534,5.9666324,0.6263842,0.86894053,2.592011,4332,2.3444061
3276830,2.64,6,279,267.87546,368.20319,1.6754344,5.9726958,0.62702078,0.86904037,2.5903947,4332,2.3355429
3276834,2.64,6.16,93,21.876867,6.1135998,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3276835,2.64,6.2,93,19.774544,5.1216002,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3276836,2.64,6.24,95,18.680397,4.5103998,2.1362386,2.6624339,0.27950552,0.79624492,4.5677671,4332,2.9486566
3276837,2.64,6.28,98,18.644131,4.3424001,2.1739228,2.6915231,0.28255931,0.79714298,4.5292082,4332,2.9014144
3276838,2.64,6.32,121,27.859432,8.4720001,2.0907574,3.6555829,0.38376749,0.82330418,3.5984762,4332,2.5540578
3276839,2.64,6.36,144,40.846245,15.8976,2.103261,3.6669872,0.3849647,0.82357919,3.5903947,4332,2.5420659
3276840,2.64,6.4,145,42.221409,16.382401,2.0948,3.6575327,0.3839722,0.82335126,3.5970907,4332,2.5521033
3276845,2.64,6.6,180,112.16918,93.377602,1.7683614,4.6990209,0.49330887,0.84607846,3.0214732,4332,2.5162144
3276846,2.64,6.64,183,109.00253,89.897598,1.7698532,4.7006316,0.49347797,0.8461104,3.0207803,4332,2.5147297
3276847,2.64,6.68,451,341.84482,396.02719,1.6931301,6.2608323,0.65726972,0.87369823,2.5172017,4332,2.2761288
3276848,2.64,6.72,185,107.38881,87.731201,1.794342,4.7434483,0.49797294,0.84695643,3.0025399,4332,2.4828899
3276849,2.64,6.76,172,108.93419,91.822403,1.7659171,4.6974115,0.49313989,0.84604651,3.0221658,4332,2.5181725
3342339,2.68,4.92,68,16.231276,5.3600001,1.9592431,3.6660068,0.3848618,0.82355559,3.5910876,4332,2.6554682
3342340,2.68,4.96,83,28.388485,17.971201,1.7985334,4.6095157,0.48391253,0.84428972,3.060725,4332,2.5176926
3342341,2.68,5,101,41.172039,28.590401,1.8170196,4.6229835,0.48532635,0.84456056,3.0547218,4332,2.4988279
3342342,2.68,5.04,114,47.761585,31.385599,1.8166846,4.6146865,0.48445532,0.84439379,3.0584161,4332,2.5018425
3342343,2.68,5.08,106,38.255936,20.491199,1.9216918,4.1915364,0.44003251,0.83555853,3.2662203,4332,2.5201702
3342344,2.68,5.12,53,9.8327141,2.7360001,2.0600119,3.8276823,0.4018347,0.82738447,3.4816439,4332,2.5152166
3342348,2.68,5.28,208,96.584366,58.201599,2.0272694,4.3492894,0.45659363,0.83893055,3.1840222,4332,2.3938494
3342349,2.68,5.32,231,105.43041,61.998402,1.7680783,4.9836378,0.52318829,0.85159528,2.9060264,4332,2.4544077
3342353,2.68,5.48,104,24.78664,7.1087999,1.882077,3.9113832,0.4106217,0.82931709,3.4285386,4332,2.638483
3342354,2.68,5.52,140,38.764961,14.3152,1.8303773,4.6183128,0.48483601,0.84446669,3.0567999,4332,2.4903862
3342355,2.68,5.56,140,36.986313,13.7792,1.8296691,4.6172757,0.48472717,0.84444588,3.0572617,4332,2.4912736
3342356,2.68,5.6,129,28.843645,8.5791998,1.8205411,4.6079669,0.4837499,0.84425855,3.0614176,4332,2.5009549
3342357,2.68,5.64,125,26.718136,7.4352002,1.8084986,4.5323267,0.4758091,0.84272522,3.0958209,4332,2.529846
3342358,2.68,5.68,124,27.455744,8.1456003,1.8039382,4.5268407,0.4752332,0.84261328,3.0983605,4332,2.535248
3342359,2.68,5.72,121,28.394812,9.1775999,2.0103178,3.7430561,0.39295053,0.82539648,3.5377512,4332,2.591723
3342360,2.68,5.76,122,32.382023,12.0912,2.0103602,3.7430561,0.39295053,0.82539648,3.5377512,4332,2.5917764
3342361,2.68,5.8,121,35.528988,14.176,1.999691,3.6966419,0.38807791,0.82429111,3.5696144,4332,2.616585
3342365,2.68,5.96,269,260.9852,362.992,1.6662534,5.9666324,0.6263842,0.86894053,2.592011,4332,2.3444061
3342366,2.68,6,269,263.84412,360.03839,1.6693895,5.9640374,0.62611181,0.86889774,2.5927038,4332,2.3420751
3342370,2.68,6.16,93,23.828762,7.224,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3342371,2.68,6.2,93,21.847223,6.2319999,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3342372,2.68,6.24,93,20.44768,5.5408001,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3342373,2.68,6.28,95,19.957327,5.1919999,2.1362386,2.6624339,0.27950552,0.79624492,4.5677671,4332,2.9486566
3342374,2.68,6.32,112,25.204681,7.0464001,2.0849152,3.6510408,0.38329065,0.82319444,3.6017087,4332,2.5595288
3342375,2.68,6.36,145,41.330524,15.3424,2.1036513,3.6673141,0.38499904,0.82358706,3.5901639,4332,2.5417354
3342376,2.68,6.4,144,42.226788,15.7232,2.0944271,3.6572077,0.38393804,0.8233434,3.5973217,4332,2.5524156
3342379,2.68,6.52,246,162.1927,154.55521,1.963118,4.6995578,0.49336523,0.84608907,3.0212421,4332,2.3557198
3342380,2.68,6.56,256,180.69125,191.7504,1.9677964,4.7054706,0.49398595,0.84620631,3.0187023,4332,2.3509698
3342381,2.68,6.6,267,198.45714,225.9744,1.9725332,4.7113981,0.49460825,0.84632367,3.0161626,4332,2.3462541
3342382,2.68,6.64,294,232.48856,300.12,2.008409,4.9945283,0.52433157,0.85180146,2.9018703,4332,2.2515819
3342383,2.68,6.68,457,346.3465,400.44958,1.696555,6.277072,0.65897453,0.87395579,2.5132763,4332,2.2706518
3342384,2.68,6.72,293,225.49335,287.52802,2.0056515,5.0459867,0.52973372,0.85277092,2.8824751,4332,2.2424464
3342385,2.68,6.76,266,197.77563,226.744,1.9928365,4.8588552,0.5100885,0.84920764,2.9549758,4332,2.2942352
3342386,2.68,6.8,258,183.93323,197.68159,1.9819739,4.7687411,0.50062817,0.84745342,2.9919188,4332,2.324152
3342387,2.68,6.84,243,162.47705,158.35361,1.9728912,4.7538629,0.49906623,0.84716135,2.9981527,4332,2.3343995
3407875,2.72,4.92,86,31.022507,18.2416,1.9228534,4.2035279,0.44129142,0.83581829,3.2597551,4332,2.5132053
3407876,2.72,4.96,88,29.352249,16.4704,1.9274896,4.2099805,0.4419688,0.83595783,3.2562919,4332,2.5075867
3407877,2.72,5,91,28.34428,14.9472,1.9295933,4.2112732,0.44210452,0.83598578,3.2555993,4332,2.5055649
3407878,2.72,5.04,119,48.332653,31.846399,1.8436195,4.6596365,0.48917422,0.84529465,3.0385592,4332,2.4673815
3407879,2.72,5.08,148,62.577179,38.535999,1.8598059,4.6670365,0.48995113,0.8454423,3.0353267,4332,2.4529126
3407880,2.72,5.12,176,70.439438,37.915199,1.8385423,4.6675663,0.49000672,0.8454529,3.0350959,4332,2.4740915
3407881,2.72,5.16,241,110.62124,63.755199,1.9001853,4.7831564,0.50214154,0.84773576,2.9859154,4332,2.3966548
3407882,2.72,5.2,236,104.97357,59.617599,1.8993356,4.7826004,0.50208312,0.84772491,2.9861465,4332,2.3971226
3407883,2.72,5.24,226,97.36895,54.023998,1.8930776,4.7726135,0.50103474,0.84752935,2.9903026,4332,2.4042451
3407884,2.72,5.28,259,108.34807,59.5312,1.9295305,4.8308983,0.50715351,0.84866613,2.9662895,4332,2.3607368
3407885,2.72,5.32,264,111.97591,61.7024,1.7495956,5.3124909,0.55771166,0.85767233,2.7880397,4332,2.4022093
3407886,2.72,5.36,225,100.81319,62.6464,1.9478822,4.9022794,0.51464719,0.85004389,2.9376588,4332,2.3259084
3407887,2.72,5.4,220,106.24221,75.436798,1.9535476,4.9981689,0.52471381,0.85187036,2.9004848,4332,2.3000436
3407888,2.72,5.44,208,101.02329,69.496002,2.0625639,4.6012669,0.48304656,0.84412348,3.0644193,4332,2.3003702
3407889,2.72,5.48,188,58.596161,22.3456,1.8497458,4.6733985,0.490619,0.84556913,3.0325561,4332,2.4635453
3407890,2.72,5.52,161,46.732681,17.4048,1.8468573,4.6360073,0.48669362,0.84482193,3.0489495,4332,2.4728587
3407891,2.72,5.56,142,36.218613,11.8112,1.814787,4.5817943,0.48100224,0.84373021,3.0731933,4332,2.5134318
3407892,2.72,5.6,137,34.348446,11.456,1.9452467,4.2778339,0.44909215,0.83741522,3.2205033,4332,2.4760869
3407893,2.72,5.64,134,33.812729,11.7664,1.9428749,4.2742782,0.44871888,0.83733928,3.2223506,4332,2.4788966
3407894,2.72,5.68,132,34.142315,12.472,1.957616,4.2242455,0.4434664,0.83626574,3.2486722,4332,2.4804435
3407895,2.72,5.72,132,36.046364,14.0032,1.957616,4.2242455,0.4434664,0.83626574,3.2486722,4332,2.4804435
3407896,2.72,5.76,129,36.989223,15.0144,1.9559424,4.2229447,0.44332984,0.83623767,3.2493651,4332,2.4820373
3407897,2.72,5.8,128,39.44965,16.889601,1.9553784,4.2225113,0.44328433,0.83622837,3.2495959,4332,2.4825747
3407901,2.72,5.96,310,286.4483,377.23999,1.6731081,6.2475214,0.65587229,0.87348676,2.5204341,4332,2.2924891
3407902,2.72,6,314,289.42984,372.87201,1.6785558,6.246573,0.65577275,0.87347168,2.5206649,4332,2.2879503
3407906,2.72,6.16,92,26.002573,8.5760002,2.1360829,2.6617448,0.27943319,0.79622358,4.5686908,4332,2.948348
3407907,2.72,6.2,92,24.211964,7.6016002,2.1360829,2.6617448,0.27943319,0.79622358,4.5686908,4332,2.948348
3407908,2.72,6.24,92,22.958916,6.9247999,2.1360829,2.6617448,0.27943319,0.79622358,4.5686908,4332,2.948348
3407909,2.72,6.28,93,22.41054,6.5616002,2.1366203,2.6620893,0.27946934,0.79623425,4.5682292,4332,2.9479947
3407910,2.72,6.32,96,22.667059,6.5279999,2.1555057,2.6755936,0.28088704,0.7966522,4.5502195,4332,2.9254344
3407911,2.72,6.36,144,41.810989,15.1216,2.103261,3.6669872,0.3849647,0.82357919,3.5903947,4332,2.5420659
3407912,2.72,6.4,143,42.580166,15.504,2.0940514,3.6568825,0.38390392,0.82333553,3.5975525,4332,2.552731
3407915,2.72,6.52,241,147.74417,133.74561,1.9608167,4.6968751,0.4930836,0.84603584,3.0223966,4332,2.3580089
3407916,2.72,6.56,262,174.20126,178.008,1.9710156,4.7103195,0.49449497,0.84630233,3.0166245,4332,2.3474808
3407917,2.72,6.6,278,193.54166,214.84,1.9782751,4.7319908,0.49677008,0.84673065,3.0073886,4332,2.3370082
3407918,2.72,6.64,339,248.11678,300.37119,1.7972327,5.6271276,0.59074259,0.8632189,2.6880629,4332,2.2945006
3407919,2.72,6.68,451,344.42502,397.18561,1.6980964,6.3214397,0.66363233,0.8746568,2.5026553,4332,2.2613823
3407920,2.72,6.72,353,258.95291,306.55359,1.8245038,5.6317492,0.59122783,0.86329859,2.6866775,4332,2.2711957
3407921,2.72,6.76,277,194.16962,216.08,1.9932913,4.7926292,0.50313598,0.84792095,2.9819903,4332,2.3101749
3407922,2.72,6.8,256,172.25639,178.9872,1.9787508,4.759913,0.49970141,0.8472802,2.9956131,4332,2.3287277
3407923,2.72,6.84,241,150.56526,140.424,1.9742734,4.7610149,0.49981704,0.84730184,2.9951513,4332,2.3315752
3473411,2.76,4.92,97,38.222267,23.8736,1.93108,4.2026691,0.44120127,0.83579969,3.260217,4332,2.5069866
3473412,2.76,4.96,97,35.21537,21.134399,1.93108,4.2026691,0.44120127,0.83579969,3.260217,4332,2.5069866
3473413,2.76,5,99,33.788208,19.32,1.9329138,4.2112732,0.44210452,0.83598578,3.2555993,4332,2.5030854
3473414,2.76,5.04,103,33.022175,17.591999,1.9355235,4.2129984,0.44228563,0.83602303,3.2546756,4332,2.5005844
3473415,2.76,5.08,106,32.294415,15.9456,1.9407302,4.2199125,0.44301149,0.83617228,3.2509813,4332,2.4944146
3473416,2.76,5.12,166,68.0877,40.543999,1.8740754,4.6904492,0.49240899,0.84590828,3.0251675,4332,2.4358528
3473417,2.76,5.16,281,121.87315,68.416,1.9297545,4.8331685,0.50739181,0.84871018,2.9653659,4332,2.3619251
3473418,2.76,5.2,265,112.50618,61.156799,1.9105815,4.801579,0.50407553,0.84809566,2.978296,4332,2.3851075
3473419,2.76,5.24,256,104.76728,55.414398,1.909565,4.7982187,0.50372279,0.84803009,2.9796813,4332,2.385999
3473420,2.76,5.28,281,112.43497,58.971199,1.9391726,4.8462634,0.50876653,0.84896404,2.9600554,4332,2.3504303
3473421,2.76,5.32,284,114.44407,59.993599,1.7715327,5.3644452,0.5631659,0.85860544,2.7707226,4332,2.3730931
3473422,2.76,5.36,267,111.49501,65.422401,1.9646423,5.0615067,0.53136307,0.85306185,2.8767028,4332,2.2793851
3473423,2.76,5.4,257,113.30338,74.876801,1.9762334,5.0324073,0.52830815,0.85251588,2.8875549,4332,2.274792
3473424,2.76,5.44,275,120.11343,75.907204,1.9845891,5.0410399,0.52921444,0.85267812,2.8843224,4332,2.2666388
3473425,2.76,5.48,171,50.516453,18.1952,1.8524463,4.6428089,0.48740765,0.84495819,3.0459478,4332,2.4669755
3473426,2.76,5.52,149,40.779076,13.6848,1.9503906,4.2809501,0.44941926,0.83748168,3.2188871,4332,2.4716611
3473427,2.76,5.56,145,39.255268,13.4112,1.9631075,4.2285876,0.44392222,0.83635932,3.2463634,4332,2.4754293
3473428,2.76,5.6,142,38.608486,13.6496,1.9615535,4.227284,0.44378537,0.83633119,3.247056,4332,2.4769042
3473429,2.76,5.64,140,38.307564,13.9168,1.956786,4.2216449,0.44319335,0.83620965,3.2500577,4332,2.4823811
3473430,2.76,5.68,140,39.751347,15.2464,1.956786,4.2216449,0.44319335,0.83620965,3.2500577,4332,2.4823811
3473431,2.76,5.72,138,41.198982,16.816,1.9555101,4.2199125,0.44301149,0.83617228,3.2509813,4332,2.4838161
3473432,2.76,5.76,137,42.997688,18.2864,1.9549809,4.21948,0.44296607,0.83616298,3.2512121,4332,2.4843185
3473433,2.76,5.8,137,45.90205,20.649599,1.9584675,4.2233782,0.44337535,0.83624703,3.2491341,4332,2.480284
3473434,2.76,5.84,104,40.100235,20.5856,1.9390854,4.2091188,0.44187838,0.83593923,3.2567537,4332,2.4987762
3473435,2.76,5.88,80,34.294888,19.867201,1.922515,4.1988087,0.44079599,0.83571613,3.262295,4332,2.5146832
3473436,2.76,5.92,96,41.426548,24.2976,1.8179402,4.6354847,0.48663878,0.84481144,3.0491803,4332,2.4948194
3473437,2.76,5.96,339,300.6102,381.67841,1.6868551,6.2837834,0.65967911,0.87406206,2.5116601,4332,2.2752812
3473438,2.76,6,340,301.94342,375.94879,1.6936293,6.2694192,0.65817118,0.87383449,2.5151236,4332,2.2716677
3473447,2.76,6.36,135,41.202343,15.0608,2.0996094,3.6640477,0.38465613,0.82350838,3.5924728,4332,2.5451779
3473448,2.76,6.4,140,42.740696,15.5952,2.0929053,3.6559076,0.38380158,0.82331204,3.5982451,4332,2.5536954
3473451,2.76,6.52,244,138.44972,116.2112,1.9635812,4.7022433,0.49364719,0.84614235,3.0200877,4332,2.3545971
3473452,2.76,6.56,269,167.47571,164.93919,1.9745278,4.7270975,0.49625638,0.84663403,3.0094666,4332,2.3407471
3473453,2.76,6.6,290,189.93753,200.73759,1.9861177,4.7753835,0.50132549,0.84758359,2.9891479,4332,2.3204255
3473454,2.76,6.64,362,262.75052,307.9296,1.8080134,5.6472106,0.59285092,0.86356473,2.6820595,4332,2.2824719
3473455,2.76,6.68,447,341.43793,391.95679,1.6970423,6.3272729,0.66424471,0.87474871,2.5012698,4332,2.2611153
3473456,2.76,6.72,371,271.96927,316.992,1.6602484,6.2286038,0.65388632,0.87318558,2.5250518,4332,2.306572
3473457,2.76,6.76,285,189.21687,204.9696,1.9895153,4.8207088,0.50608379,0.84846818,2.9704456,4332,2.3064015
3473458,2.76,6.8,261,163.38513,163.24159,1.9863098,4.7848253,0.50231671,0.84776843,2.9852228,4332,2.3169904
3473459,2.76,6.84,241,138.76552,120.3728,1.9761562,4.7709532,0.50086039,0.84749681,2.9909952,4332,2.3277304
3538945,2.8,4.84,26,6.7065015,2.2368,1.9371389,3.5477688,0.37244904,0.82067049,3.6774416,4332,2.7100728
3538946,2.8,4.88,26,6.5531263,2.1472001,1.9213545,3.5222542,0.36977047,0.82003808,3.6968367,4332,2.732893
3538947,2.8,4.92,83,28.496723,15.6704,1.9128579,4.1757946,0.43837994,0.83521658,3.2747633,4332,2.5293076
3538948,2.8,4.96,80,23.925625,12.1648,1.9107196,4.1745234,0.43824649,0.83518893,3.275456,4332,2.5313582
3538949,2.8,5,78,21.16482,10.2432,1.9092709,4.1736765,0.43815756,0.83517051,3.2759178,4332,2.5327485
3538950,2.8,5.04,72,15.67489,5.7856002,1.9575742,3.6585085,0.38407463,0.82337481,3.5963981,4332,2.659976
3538951,2.8,5.08,62,9.9602785,2.184,1.9434339,3.6358752,0.38169855,0.82282734,3.6125605,4332,2.6795998
3538952,2.8,5.12,50,7.4355497,1.304,1.9905272,3.2299542,0.33908451,0.81252211,3.9408913,4332,2.7985377
3538953,2.8,5.16,260,124.12385,74.337601,1.9235401,4.8388529,0.50798863,0.84882045,2.963057,4332,2.3643854
3538954,2.8,5.2,275,117.29893,64.307198,1.9312115,4.8434105,0.50846708,0.84890878,2.9612098,4332,2.3577228
3538955,2.8,5.24,280,112.5738,58.2896,1.9484254,4.8686304,0.51111472,0.84939641,2.9510505,4332,2.3369272
3538956,2.8,5.28,289,112.39914,56.792,1.9420893,4.8519788,0.50936657,0.84907466,2.9577465,4332,2.3472016
3538957,2.8,5.32,280,107.39648,54.017601,1.7670295,5.3532763,0.56199336,0.85840547,2.7744169,4332,2.3791666
3538958,2.8,5.36,285,117.72711,67.961601,1.7979283,5.4955821,0.57693285,0.86093003,2.7284691,4332,2.3232739
3538959,2.8,5.4,259,107.3278,65.120003,2.0879848,4.6297464,0.48603636,0.8446964,3.0517201,4332,2.2749171
3538960,2.8,5.44,206,93.585457,61.366402,2.0592542,4.5945868,0.48234522,0.84398872,3.067421,4332,2.3046398
3538961,2.8,5.48,106,31.140366,10.648,1.8992348,4.0420446,0.4243387,0.83227015,3.3500347,4332,2.5821626
3538962,2.8,5.52,117,31.289972,9.9152002,1.9373736,4.1762185,0.43842444,0.83522582,3.2745326,4332,2.5103559
3538963,2.8,5.56,126,34.094898,11.168,1.9477319,4.2125669,0.44224033,0.83601373,3.2549064,4332,2.4916894
3538964,2.8,5.6,129,35.049408,11.6688,1.949404,4.2138615,0.44237623,0.83604169,3.2542138,4332,2.4900987
3538965,2.8,5.64,132,37.212387,13.1856,1.9510485,4.2151566,0.44251221,0.83606964,3.2535212,4332,2.4885354
3538966,2.8,5.68,133,39.371006,15.104,1.950564,4.214293,0.44242156,0.83605099,3.253983,4332,2.4892533
3538967,2.8,5.72,133,41.114185,16.6112,1.950564,4.214293,0.44242156,0.83605099,3.253983,4332,2.4892533
3538968,2.8,5.76,131,42.996151,18.4464,1.9443898,4.2065368,0.44160727,0.83588338,3.2581389,4332,2.4965439
3538969,2.8,5.8,126,45.285759,20.7376,1.9827244,3.6768191,0.38599688,0.8238157,3.583468,4332,2.6379087
3538973,2.8,5.96,294,272.00146,357.16479,1.6786296,6.0014482,0.63003927,0.86951286,2.5827754,4332,2.3282495
3538974,2.8,6,322,281.62576,353.504,1.6986769,6.0939016,0.63974512,0.87102044,2.5587623,4332,2.295644
3538983,2.8,6.36,117,36.949284,13.9008,2.0915229,3.6581833,0.38404047,0.82336694,3.5966289,4332,2.5521805
3538984,2.8,6.4,133,42.106956,15.8176,2.0987635,3.6633952,0.38458765,0.82349265,3.5929346,4332,2.5459039
3538987,2.8,6.52,247,129.5679,101.3136,1.9644418,4.7087021,0.49432519,0.84627032,3.0173171,4332,2.3523786
3538988,2.8,6.56,268,157.72998,148.89439,1.9743048,4.7270975,0.49625638,0.84663403,3.0094666,4332,2.3408742
3538989,2.8,6.6,297,185.45547,189.7664,1.9889065,4.7792668,0.50173318,0.84765965,2.9875317,4332,2.3176277
3538990,2.8,6.64,379,275.80621,319.26721,1.6605154,6.1771665,0.64848638,0.87236309,2.5377512,4332,2.3155284
